offer_id,offer_uid,offer_type,offer_pledge,offer_pledge_alt,offer_url,img_logo_url,update_time,bank_id,bank_uid,bank_type,bank_name,img_logo_url_alt,idx_license,bank_url,bank_phone,bank_address,bank_code,currency,url_with_details,rateMin,rateMax,meta_rateRange,amountMin,amountMax,meta_amountRange,termMin,termMax,periodFromNotation,periodToNotation,meta_termUnit,product_hash,is_actual,start_time,end_time,rateRange,fullCreditRateMin,fullCreditRateMax,amountRange,termUnit,issuanceCostMin,issuanceCostMax,annualServiceMin,annualServiceMax,cashWithdrawalsAtAtms,cashWithdrawalsAtOtherBankAtms,initialFeeMin,initialFeeMax
16892,361303,credit,Старт,Старт,https://www.banki.ru/products/credits/credit/3613/,,08.12.2025 14:32,191180,1911801,bank,Банк «ОРЕНБУРГ»,,3269,www.orbank.ru,+7 (3532) 34-30-00,"460024, г. Оренбург, ул. Маршала Жукова, д. 25
",orenburg,RUB,https://www.banki.ru/products/credits/credit/3613/,25.8,28.5,,30000,1000000,,397,1825,49m,5y,,a5081b9430c4cd4fb2c7f54582099e31591f87ea7befa9685e03aaef4bf60e88,True,2026-01-07 13:39:00,,"25,8–28,5%",,,30 000–1 000 000 ₽,4,,,,,,,,
19304,499703,credit,Под залог недвижимости,Под залог недвижимости,https://www.banki.ru/products/credits/credit/4997/,,12.11.2025 13:58,191180,1911801,bank,Банк «ОРЕНБУРГ»,,3269,www.orbank.ru,+7 (3532) 34-30-00,"460024, г. Оренбург, ул. Маршала Жукова, д. 25
",orenburg,RUB,https://www.banki.ru/products/credits/credit/4997/,16.55,21.95,,300000,100000000,,1095,5475,3y,15y,,0334958db349634df2ed0afd6d89de69b4316d1bb956b6b2300956417a2ef444,True,2026-01-07 13:39:00,,"16,55–21,95%",,,300 000–100 000 000 ₽,4,,,,,,,,
17136,499803,credit,На неотложные нужды,На неотложные нужды,https://www.banki.ru/products/credits/credit/4998/,,12.11.2025 13:54,191180,1911801,bank,Банк «ОРЕНБУРГ»,,3269,www.orbank.ru,+7 (3532) 34-30-00,"460024, г. Оренбург, ул. Маршала Жукова, д. 25
",orenburg,RUB,https://www.banki.ru/products/credits/credit/4998/,20.7,28.25,,30000,3000000,,183,3650,85m,10y,,abc5e8aeaa000d7b94d34bb49b02917b035b6796867296f6e19e372520178dad,True,2026-01-07 13:39:00,,"20,7–28,25%",,,30 000–3 000 000 ₽,4,,,,,,,,
16892,361303,credit,Старт,Старт,https://www.banki.ru/products/credits/credit/3613/,,12.11.2025 13:57,191180,1911801,bank,Банк «ОРЕНБУРГ»,,3269,www.orbank.ru,+7 (3532) 34-30-00,"460024, г. Оренбург, ул. Маршала Жукова, д. 25
",orenburg,RUB,https://www.banki.ru/products/credits/credit/3613/,26.5,28.75,,30000,1000000,,397,1825,49m,5y,,ad378eff41f87afd0891d1a1deb22145d7fce968216e6f576df6e28062ef4536,True,2026-01-07 13:39:00,,"26,5–28,75%",,,30 000–1 000 000 ₽,4,,,,,,,,
19359,385903,credit,Доступный (под залог недвижимости),Доступный (под залог недвижимости),https://www.banki.ru/products/credits/credit/3859/,,11.12.2025 17:36,189283,1892831,bank,НИКО-Банк,,702,www.nico-bank.ru,+7 (3532) 34-00-34,"460000, г. Оренбург, ул. Правды, д. 14",nico-bank,RUB,https://www.banki.ru/products/credits/credit/3859/,20.5,21.5,,50000,5000000,,31,5475,1m,15y,,e182793d5ae799489ba9b9e70ddcd4f941a57f875d6b8f85097d54fd6c2112d6,True,2026-01-07 13:39:00,,"20,5–21,5%",,,50 000–5 000 000 ₽,4,,,,,,,,
17305,526703,credit,Доступный (под залог движимого имущества),Доступный (под залог движимого имущества),https://www.banki.ru/products/credits/credit/5267/,,11.12.2025 17:35,189283,1892831,bank,НИКО-Банк,,702,www.nico-bank.ru,+7 (3532) 34-00-34,"460000, г. Оренбург, ул. Правды, д. 14",nico-bank,RUB,https://www.banki.ru/products/credits/credit/5267/,24.0,24.5,,50000,3000000,,183,2555,6m,7y,,7b531d197db2b65a472a59d24a56173b894f6f27adbb07fd1ef3de337e9e268d,True,2026-01-07 13:39:00,,"24–24,5%",,,50 000–3 000 000 ₽,4,,,,,,,,
16759,78803,credit,Доступный (под поручительство),Доступный (под поручительство),https://www.banki.ru/products/credits/credit/788/,,11.12.2025 17:35,189283,1892831,bank,НИКО-Банк,,702,www.nico-bank.ru,+7 (3532) 34-00-34,"460000, г. Оренбург, ул. Правды, д. 14",nico-bank,RUB,https://www.banki.ru/products/credits/credit/788/,24.0,24.5,,50000,1500000,,183,1825,6m,5y,,d789363367e7077f071058a83140beac6ca44f388d53eb8f1fa977d8fca659dd,True,2026-01-07 13:39:00,,"24–24,5%",,,50 000–1 500 000 ₽,4,,,,,,,,
17580,20098103,credit,Доверительный ,Доверительный ,https://www.banki.ru/products/credits/credit/200981/,,11.12.2025 17:35,189283,1892831,bank,НИКО-Банк,,702,www.nico-bank.ru,+7 (3532) 34-00-34,"460000, г. Оренбург, ул. Правды, д. 14",nico-bank,RUB,https://www.banki.ru/products/credits/credit/200981/,30.0,30.0,,50000,500000,,397,1825,13m,5y,,83e13ace7c61e88a463f93d2a302755e0f87b0181fd6a4a3f5e13caeffae8368,True,2026-01-07 13:39:00,,30%,,,50 000–500 000 ₽,4,,,,,,,,
17162,505503,credit,Под залог авто,Под залог авто,https://www.banki.ru/products/credits/credit/5055/,https://cdn.banki.ru/cdn/bank/863_mobile_logo_url.png,18.12.2025 13:19,863,8631,bank,Банк ЗЕНИТ,https://cdn.banki.ru/cdn/bank/863_mobile_logo_url.png,3255,www.zenit.ru,8 800 500-66-77,"117638, г. Москва, Одесская ул., д. 2
",zenit,RUB,https://www.banki.ru/products/credits/credit/5055/,22.5,35.9,,300000,5000000,,730,2555,2y,7y,,ee8f950b1063d72d33f66479e55bb70604a23262f488d4b33aa0b20f664cbd35,True,2026-01-07 13:39:00,,"22,5–35,9%",,,300 000–5 000 000 ₽,4,,,,,,,,
19402,483003,credit,На любые цели,На любые цели,https://www.banki.ru/products/credits/credit/4830/,https://cdn.banki.ru/cdn/bank/193319_mobile_logo_url.png,09.12.2025 18:17,193319,1933191,bank,Земский банк,https://cdn.banki.ru/cdn/bank/193319_mobile_logo_url.png,2900,www.zemsky.ru,8 800 200-68-68,"446001, Самарская обл., г. Сызрань, ул. Ульяновская, д. 79
",zemsky,RUB,https://www.banki.ru/products/credits/credit/4830/,28.0,35.0,,300000,100000000,,31,1825,1m,5y,,b882d945ff9b7fc5e1caeb4727fbb335b8d604ef5be935a01aaca89da0dc7145,True,2026-01-07 13:39:00,,28–35%,,,300 000–100 000 000 ₽,4,,,,,,,,
16972,422103,credit,Экспресс,Экспресс,https://www.banki.ru/products/credits/credit/4221/,https://cdn.banki.ru/cdn/bank/863_mobile_logo_url.png,18.12.2025 13:38,863,8631,bank,Банк ЗЕНИТ,https://cdn.banki.ru/cdn/bank/863_mobile_logo_url.png,3255,www.zenit.ru,8 800 500-66-77,"117638, г. Москва, Одесская ул., д. 2
",zenit,RUB,https://www.banki.ru/products/credits/credit/4221/,16.5,45.9,,50000,300000,,397,1825,13m,5y,,a9c141c78fdc892df486c3520cb56aa3f1ae9a4862639ca30a99733f72e903e2,True,2026-01-07 13:39:00,,"16,5–45,9%",,,50 000–300 000 ₽,4,,,,,,,,
16893,362003,credit,Наличными,Наличными,https://www.banki.ru/products/credits/credit/3620/,https://cdn.banki.ru/cdn/bank/17266_mobile_logo_url.png,19.12.2025 11:47,17266,172661,bank,Ренессанс Банк,https://cdn.banki.ru/cdn/bank/17266_mobile_logo_url.png,3354,www.rencredit.ru,8 (495) 981-09-81,"115114, г. Москва, ул. Кожевническая, д. 14
",rencredit,RUB,https://www.banki.ru/products/credits/credit/3620/,1.2,49.1,,30000,2000000,,730,2555,2y,7y,,68f5bc71d49f23d306c4f78cd007182511ee8c355bf95c205b3ff16efb242e55,True,2026-01-07 13:39:00,,"1,2–49,1%",,,30 000–2 000 000 ₽,4,,,,,,,,
16872,347403,credit,Наличными,Наличными,https://www.banki.ru/products/credits/credit/3474/,https://cdn.banki.ru/cdn/bank/9011_mobile_logo_url.png,22.12.2025 12:05,9011,90111,bank,Металлинвестбанк,https://cdn.banki.ru/cdn/bank/9011_mobile_logo_url.png,2440,www.metallinvestbank.ru,8 800 250-97-97,"119180, г. Москва, ул. Большая Полянка, д. 47, стр. 2",metallinvestbank,RUB,https://www.banki.ru/products/credits/credit/3474/,20.0,37.0,,30000,3000000,,183,1825,6m,5y,,e4d9807a1fe6f0d81c8564fd954475aaae72a8cfd9bc9067fbc21151f77e27a2,True,2026-01-07 13:39:00,,20–37%,,,30 000–3 000 000 ₽,4,,,,,,,,
17330,20073103,credit,Под залог автомобиля,Под залог автомобиля,https://www.banki.ru/products/credits/credit/200731/,https://cdn.banki.ru/cdn/bank/9011_mobile_logo_url.png,22.12.2025 12:07,9011,90111,bank,Металлинвестбанк,https://cdn.banki.ru/cdn/bank/9011_mobile_logo_url.png,2440,www.metallinvestbank.ru,8 800 250-97-97,"119180, г. Москва, ул. Большая Полянка, д. 47, стр. 2",metallinvestbank,RUB,https://www.banki.ru/products/credits/credit/200731/,17.5,33.5,,300000,5000000,,397,1825,13m,5y,,00fd8763e1d4c5469ca58f5868251ec38c7ba3bdfe31220cee54fea1de185b6b,True,2026-01-07 13:39:00,,"17,5–33,5%",,,300 000–5 000 000 ₽,4,,,,,,,,
17147,501903,credit,Наличными,Наличными,https://www.banki.ru/products/credits/credit/5019/,https://cdn.banki.ru/cdn/bank/16196_mobile_logo_url.png,19.12.2025 11:46,16196,161961,bank,ОТП Банк,https://cdn.banki.ru/cdn/bank/16196_mobile_logo_url.png,2766,www.otpbank.ru,+7 (495) 775-47-75,"125171, г. Москва, Ленинградское ш., д. 16а, стр. 2
",otpbank,RUB,https://www.banki.ru/products/credits/credit/5019/,13.9,51.9,,15000,3000000,,365,2555,1y,7y,,a4cd14c9503b9a98a80d80f146afeb858397dbdb234930638d6dc01c91ca6ec8,True,2026-01-07 13:39:00,,"13,9–51,9%",,,15 000–3 000 000 ₽,4,,,,,,,,
20031,21117903,credit,Наличными с оформлением на Банки.ру,Наличными с оформлением на Банки.ру,https://www.banki.ru/products/credits/credit/211179/,https://cdn.banki.ru/cdn/bank/16196_mobile_logo_url.png,19.12.2025 12:45,16196,161961,bank,ОТП Банк,https://cdn.banki.ru/cdn/bank/16196_mobile_logo_url.png,2766,www.otpbank.ru,+7 (495) 775-47-75,"125171, г. Москва, Ленинградское ш., д. 16а, стр. 2
",otpbank,RUB,https://www.banki.ru/products/credits/credit/211179/,13.9,51.9,,15000,3000000,,365,2555,1y,7y,,866ae4c6a510202ad5c354ed5f03c9314700e01b7ec8da817d4600fc61366fb7,True,2026-01-07 13:39:00,,"13,9–51,9%",,,15 000–3 000 000 ₽,4,,,,,,,,
17577,20097803,credit,По паспорту,По паспорту,https://www.banki.ru/products/credits/credit/200978/,https://cdn.banki.ru/cdn/bank/68665_mobile_logo_url.png,25.11.2025 19:03,68665,686651,bank,Банк «Санкт-Петербург»,https://cdn.banki.ru/cdn/bank/68665_mobile_logo_url.png,436,www.bspb.ru,8 800 222-50-50,"195112, г. Санкт-Петербург, Малоохтинский просп., д. 64, лит. А
",bspb,RUB,https://www.banki.ru/products/credits/credit/200978/,27.9,36.9,,10000,100000,,397,1825,13m,5y,,172f9ad7f5b90872b4d4ed593c1c2eda9c40ed3f054c065b397ccd20a6aadbc4,True,2026-01-07 13:39:00,,"27,9–36,9%",,,10 000–100 000 ₽,4,,,,,,,,
16733,1303,credit,Наличными,Наличными,https://www.banki.ru/products/credits/credit/13/,https://cdn.banki.ru/cdn/bank/863_mobile_logo_url.png,17.12.2025 12:20,863,8631,bank,Банк ЗЕНИТ,https://cdn.banki.ru/cdn/bank/863_mobile_logo_url.png,3255,www.zenit.ru,8 800 500-66-77,"117638, г. Москва, Одесская ул., д. 2
",zenit,RUB,https://www.banki.ru/products/credits/credit/13/,16.5,39.9,,100000,5000000,,1095,1825,3y,5y,,c825d932dd716106330b6d96d2f42f7809cc2571ca59ae715e17814dc4131c54,True,2026-01-07 13:39:00,,"16,5–39,9%",,,100 000–5 000 000 ₽,4,,,,,,,,
19489,20107003,credit,Твоя ипотека,Твоя ипотека,https://www.banki.ru/products/credits/credit/201070/,https://cdn.banki.ru/cdn/bank/196704_mobile_logo_url.png,21.11.2025 12:01,196704,1967041,bank,Банк НООСФЕРА,https://cdn.banki.ru/cdn/bank/196704_mobile_logo_url.png,2650,www.noosferabank.ru,8 800 533-36-03,"141109, Московская обл., г. Щелково, ул. Талсинская, д. 59, стр. 3а
",noosfera,RUB,https://www.banki.ru/products/credits/credit/201070/,24.99,48.0,,500000,15000000,,30,5475,1m,15y,,bedb7e6bff77793e682d1a57fb650f787a6555dbf453f294d012f646ca934c3e,True,2026-01-07 13:39:00,,"24,99–48%",,,500 000–15 000 000 ₽,4,,,,,,,,
16799,222103,credit,Классический,Классический,https://www.banki.ru/products/credits/credit/2221/,https://cdn.banki.ru/cdn/bank/68665_mobile_logo_url.png,09.12.2025 12:54,68665,686651,bank,Банк «Санкт-Петербург»,https://cdn.banki.ru/cdn/bank/68665_mobile_logo_url.png,436,www.bspb.ru,8 800 222-50-50,"195112, г. Санкт-Петербург, Малоохтинский просп., д. 64, лит. А",bspb,RUB,https://www.banki.ru/products/credits/credit/2221/,16.9,39.5,,50000,1500000,,91,1825,3m,5y,,bae658efaf9da52acad74fd9a30c32df8c09c20d6bda607f4043d93391efbfb2,True,2026-01-07 13:39:00,,"16,9–39,5%",,,50 000–1 500 000 ₽,4,,,,,,,,
17022,454103,credit,Пенсионный,Пенсионный,https://www.banki.ru/products/credits/credit/4541/,https://cdn.banki.ru/cdn/bank/68665_mobile_logo_url.png,09.12.2025 12:57,68665,686651,bank,Банк «Санкт-Петербург»,https://cdn.banki.ru/cdn/bank/68665_mobile_logo_url.png,436,www.bspb.ru,8 800 222-50-50,"195112, г. Санкт-Петербург, Малоохтинский просп., д. 64, лит. А",bspb,RUB,https://www.banki.ru/products/credits/credit/4541/,21.9,31.9,,10000,500000,,91,1825,3m,5y,,851fb5e9f2571f108a32563ff3c34f64988460e81453e10f5424179fdfcc11ed,True,2026-01-07 13:39:00,,"21,9–31,9%",,,10 000–500 000 ₽,4,,,,,,,,
17577,20097803,credit,По паспорту,По паспорту,https://www.banki.ru/products/credits/credit/200978/,https://cdn.banki.ru/cdn/bank/68665_mobile_logo_url.png,09.12.2025 13:10,68665,686651,bank,Банк «Санкт-Петербург»,https://cdn.banki.ru/cdn/bank/68665_mobile_logo_url.png,436,www.bspb.ru,8 800 222-50-50,"195112, г. Санкт-Петербург, Малоохтинский просп., д. 64, лит. А",bspb,RUB,https://www.banki.ru/products/credits/credit/200978/,30.5,43.3,,10000,100000,,91,1825,3m,5y,,f69fe0eb27806b57d37dc881e052d72dfd7870ffcc191d88ba3586c250c169b3,True,2026-01-07 13:39:00,,"30,5–43,3%",,,10 000–100 000 ₽,4,,,,,,,,
16799,222103,credit,Классический,Классический,https://www.banki.ru/products/credits/credit/2221/,https://cdn.banki.ru/cdn/bank/68665_mobile_logo_url.png,25.11.2025 18:22,68665,686651,bank,Банк «Санкт-Петербург»,https://cdn.banki.ru/cdn/bank/68665_mobile_logo_url.png,436,www.bspb.ru,8 800 222-50-50,"195112, г. Санкт-Петербург, Малоохтинский просп., д. 64, лит. А
",bspb,RUB,https://www.banki.ru/products/credits/credit/2221/,16.9,38.5,,50000,1500000,,91,1825,3m,5y,,c476a6c778f385cab2220d1a3bce3a52367cd01ab2a354f030135e84fde21446,True,2026-01-07 13:39:00,,"16,9–38,5%",,,50 000–1 500 000 ₽,4,,,,,,,,
17168,506303,credit,Наличными,Наличными,https://www.banki.ru/products/credits/credit/5063/,https://cdn.banki.ru/cdn/bank/192833_mobile_logo_url.png,24.12.2025 13:15,192833,1928331,bank,Азиатско-Тихоокеанский банк (АТБ),https://cdn.banki.ru/cdn/bank/192833_mobile_logo_url.png,1810,www.atb.su,8 800 775-88-88,"675000, Амурская обл., г. Благовещенск, ул. Амурская, д. 225",atb,RUB,https://www.banki.ru/products/credits/credit/5063/,20.5,41.5,,30000,5000000,,366,2555,12m,7y,,58add1409891ff8b3f3d26b0fb86c0c6191e13c16e5743043f8544429a195042,True,2026-01-07 13:39:00,,"20,5–41,5%",,,30 000–5 000 000 ₽,4,,,,,,,,
17750,20108403,credit,Универсальный,Универсальный,https://www.banki.ru/products/credits/credit/201084/,https://cdn.banki.ru/cdn/bank/195635_mobile_logo_url.png,07.11.2025 17:12,195635,1956351,bank,БАНК НБС,https://cdn.banki.ru/cdn/bank/195635_mobile_logo_url.png,1949,www.nbsrf.ru,+7 (4932) 59-11-59,"153000, г. Иваново, ул. Палехская, д. 2
",nbs,RUB,https://www.banki.ru/products/credits/credit/201084/,20.9,26.9,,50000,500000,,366,1098,25m,36m,,960b5842f5694b3c6bb4de312cc90d9fa96c1e7aa4929c6f80084ca4eb43c1fe,True,2026-01-07 13:39:00,,"20,9–26,9%",,,50 000–500 000 ₽,4,,,,,,,,
17763,20108803,credit,Про-сто,Про-сто,https://www.banki.ru/products/credits/credit/201088/,https://cdn.banki.ru/cdn/bank/195635_mobile_logo_url.png,07.11.2025 17:11,195635,1956351,bank,БАНК НБС,https://cdn.banki.ru/cdn/bank/195635_mobile_logo_url.png,1949,www.nbsrf.ru,+7 (4932) 59-11-59,"153000, г. Иваново, ул. Палехская, д. 2
",nbs,RUB,https://www.banki.ru/products/credits/credit/201088/,29.9,29.9,,100000,100000,,365,365,1y,1y,,556c8d98a744afab76ebc868f533d91f33f17bb514ced3de14cce04992fa0668,True,2026-01-07 13:39:00,,"29,9%",,,100 000 ₽,4,,,,,,,,
19362,388403,credit,Для своих (с обеспечением),Для своих (с обеспечением),https://www.banki.ru/products/credits/credit/3884/,https://cdn.banki.ru/cdn/bank/192869_mobile_logo_url.png,07.11.2025 18:28,192869,1928691,bank,ЕВРОАЛЬЯНС,https://cdn.banki.ru/cdn/bank/192869_mobile_logo_url.png,1781,www.euroalliance.ru,8 800 700-92-22,"153000, г. Иваново, ул. Станко, д. 13
",euroalliance,RUB,https://www.banki.ru/products/credits/credit/3884/,25.5,25.5,,20000,1000000,,31,1825,1y,5y,,8d06016ff22beebbaec94d9540b717095bf765a13d644df10976b57b29ae613d,True,2026-01-07 13:39:00,,"25,5%",,,20 000–1 000 000 ₽,4,,,,,,,,
19328,177103,credit,Наличными (с обеспечением),Наличными (с обеспечением),https://www.banki.ru/products/credits/credit/1771/,https://cdn.banki.ru/cdn/bank/192869_mobile_logo_url.png,07.11.2025 18:31,192869,1928691,bank,ЕВРОАЛЬЯНС,https://cdn.banki.ru/cdn/bank/192869_mobile_logo_url.png,1781,www.euroalliance.ru,8 800 700-92-22,"153000, г. Иваново, ул. Станко, д. 13
",euroalliance,RUB,https://www.banki.ru/products/credits/credit/1771/,29.5,29.5,,50000,1000000,,31,1825,1y,5y,,429d59d3f28025db5fe26b71b0e75e5e4f4a95c28a28a4c72ff4010ba7e25ed2,True,2026-01-07 13:39:00,,"29,5%",,,50 000–1 000 000 ₽,4,,,,,,,,
17040,460503,credit,Для своих,Для своих,https://www.banki.ru/products/credits/credit/4605/,https://cdn.banki.ru/cdn/bank/192869_mobile_logo_url.png,07.11.2025 17:43,192869,1928691,bank,ЕВРОАЛЬЯНС,https://cdn.banki.ru/cdn/bank/192869_mobile_logo_url.png,1781,www.euroalliance.ru,8 800 700-92-22,"153000, г. Иваново, ул. Станко, д. 13
",euroalliance,RUB,https://www.banki.ru/products/credits/credit/4605/,29.5,29.5,,20000,500000,,31,1825,1y,5y,,316648bd82dc8a1e1d5171e67ea3451127e9d9a6dc770daf2834f47edc6626bc,True,2026-01-07 13:39:00,,"29,5%",,,20 000–500 000 ₽,4,,,,,,,,
